cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,40.98985745,1,37.82621456,1,28.1317961,1,29.95065145,0,31.07738048,1,22.64050809,1,24.93793359
1,36.75289201,1,26.88513953,1,28.70185046,1,24.43422895,1,23.78407169,1,26.34467511,1,28.91142389
1,37.64668017,1,27.03677088,1,26.05447034,1,23.25524721,0,23.71028267,1,25.75016056,1,23.07960435
1,38.5465216,1,31.68499175,1,23.8986353,1,29.4423642,1,24.28143095,1,27.37536535,1,22.86646827
1,40.65206552,0,24.53110035,1,28.81155075,1,24.23688442,1,27.74448265,1,28.52985504,1,30.23671151
1,41.6038344,1,29.8914259,1,29.0437606,1,27.26071918,1,28.66791816,1,26.93742615,1,25.9507628
1,30.78868817,1,28.09295994,1,28.34294401,1,29.69860196,1,29.29886751,1,25.89267423,1,26.19134559
1,36.99885714,1,29.48555927,1,37.80413183,1,33.96254651,1,30.54038448,1,25.28331005,1,21.4449735
1,44.42274305,1,26.35158022,1,25.26787837,1,28.58960122,1,23.79292524,1,22.83315892,0,23.86355168
1,40.34269548,1,37.06777245,1,33.94020089,1,24.16334822,1,28.90539039,1,29.06861623,1,23.52766765
1,33.31181841,1,27.10970781,1,25.44702094,1,32.56930651,1,23.91160472,1,32.71333503,1,26.7533086
1,30.86758633,1,26.32178801,1,23.31388286,1,24.1820909,1,23.71644677,1,27.06535271,1,28.72675534
1,40.56709467,1,28.30503112,1,26.41303739,1,29.69720767,1,24.71346776,1,25.31147125,1,23.09998185
1,36.33097776,1,31.39726744,1,31.14027797,1,28.11791985,1,24.53474742,1,30.46666201,1,24.31316682
1,42.22575248,1,31.86848144,1,47.16958862,1,27.74697554,1,24.37262379,1,22.55394222,1,23.75797834
1,33.28860939,1,31.23187509,1,31.87462084,1,33.01979455,0,24.61932807,1,27.09391599,1,23.02163047
1,32.32731438,1,32.94120307,0,27.80594218,1,29.64612741,1,28.56002192,1,23.29945753,1,20.76301122
1,38.28168807,1,31.41375793,1,19.74175716,1,23.857083,1,26.45674766,0,22.72837011,1,20.24353909
1,35.63546469,1,30.32293389,1,25.09613824,1,24.53433854,1,25.57571517,1,27.47176688,1,23.69258323
1,38.06460863,1,27.80032243,1,24.40031538,1,24.91988163,1,25.37253473,1,23.75194298,1,24.35820912
1,43.24558696,1,30.70581183,1,28.8819707,1,29.5020734,1,25.87853121,1,32.62698274,1,30.54489958
1,36.34919391,1,31.58923038,1,36.93753512,0,25.05142732,1,35.01791663,1,29.13495309,1,24.730597
1,44.19700199,1,33.8902655,1,28.30805931,1,29.861106,1,28.96921078,1,26.51258381,1,25.46913941
1,33.35226649,1,35.49093348,1,28.11010448,1,29.07782665,1,29.02034309,1,28.34937049,1,24.06608865
1,42.01066707,1,29.45524629,1,23.5491566,1,28.53252027,1,28.90538981,1,30.29281276,1,24.77257215
1,39.44566542,1,28.85807431,1,25.3174075,1,25.02504469,1,24.13610509,1,27.17351879,1,22.2847075
